"timestamp","ticker","price","time","diff"
"1718","AAPL","205.70806884765625","1782202274460","1"
"1719","AAPL","206.35247802734372","1782202274474","1"
"1720","AAPL","225.61561584472656","1782202274484","1"
"1721","AAPL","232.3869781494141","1782202274494","1"
"1722","AAPL","208.0180511474609","1782202274504","1"
"1723","AAPL","223.0479736328125","1782202274514","1"
"1724","AAPL","224.8246612548828","1782202274524","1"
"1725","AAPL","219.26634216308597","1782202274534","1"
"1726","AAPL","227.16709899902344","1782202274544","1"
"1727","AAPL","223.9908905029297","1782202274554","1"
"1728","AAPL","225.1125030517578","1782202274564","1"
"1729","AAPL","234.7204742431641","1782202274574","1"
"1730","AAPL","224.2291412353516","1782202274584","1"
"1731","AAPL","225.5191345214844","1782202274594","1"
"1732","AAPL","233.56771850585935","1782202274604","1"
"1733","AAPL","238.0689392089844","1782202274614","1"
"1734","AAPL","256.5608215332031","1782202274624","1"
"1735","AAPL","242.30194091796875","1782202274634","1"
"1736","AAPL","226.81089782714844","1782202274644","1"
"1737","AAPL","222.4090118408203","1782202274654","1"
"1738","AAPL","231.32208251953125","1782202274664","1"
"1739","AAPL","226.45346069335935","1782202274674","1"
"1740","AAPL","245.74156188964844","1782202274684","1"
"1741","AAPL","215.8395538330078","1782202274694","1"
"1742","AAPL","211.57208251953125","1782202274704","1"
"1743","AAPL","222.67344665527344","1782202274714","1"
"1744","AAPL","193.2489318847656","1782202274724","1"
"1745","AAPL","192.14476013183597","1782202274734","1"
"1746","AAPL","204.27069091796875","1782202274744","1"
"1747","AAPL","206.04258728027344","1782202274762","1"
"1748","AAPL","202.0185546875","1782202274774","1"
"1749","AAPL","195.6737060546875","1782202274784","1"
"1750","AAPL","199.5084991455078","1782202274794","1"
"1751","AAPL","209.120361328125","1782202274804","1"
"1752","AAPL","210.30567932128903","1782202274814","1"
"1753","AAPL","213.30377197265625","1782202274824","1"
"1754","AAPL","202.5464630126953","1782202274834","1"
"1755","AAPL","230.23861694335935","1782202274844","1"
"1756","AAPL","229.0719451904297","1782202274854","1"
"1757","AAPL","239.0137939453125","1782202274864","1"
"1758","AAPL","251.59820556640625","1782202274874","1"
"1759","AAPL","257.2920837402344","1782202274884","1"
"1760","AAPL","248.63656616210935","1782202274894","1"
"1761","AAPL","268.2411193847656","1782202274904","1"
"1762","AAPL","269.2781982421875","1782202274914","1"
"1763","AAPL","266.9639892578125","1782202274924","1"
"1764","AAPL","285.6592712402344","1782202274934","1"
"1765","AAPL","277.3746643066406","1782202274944","1"
"1766","AAPL","273.2523498535156","1782202274954","1"
"1767","AAPL","271.3558349609375","1782202274964","1"
"1768","AAPL","255.0561370849609","1782202274974","1"
"1769","AAPL","247.8894500732422","1782202274984","1"
"1770","AAPL","273.4280700683594","1782202274994","1"
"1771","AAPL","264.3364562988281","1782202275004","1"
"1772","AAPL","263.5072326660156","1782202275014","1"
"1773","AAPL","259.6407775878906","1782202275024","1"
"1774","AAPL","251.4083709716797","1782202275034","1"
"1775","AAPL","255.3946990966797","1782202275044","1"
"1776","AAPL","263.15753173828125","1782202275054","1"
"1777","AAPL","279.88214111328125","1782202275064","1"
"1778","AAPL","298.2099914550781","1782202275074","1"
"1779","AAPL","308.3299865722656","1782202275084","1"
"1780","AAPL","301.5400085449219","1782202275094","1"
"1781","AAPL","295.6300048828125","1782202275104","1"
"1718","GOOGL","178.2555389404297","1782202275114","1"
"1719","GOOGL","183.99131774902344","1782202275124","1"
"1720","GOOGL","187.5339813232422","1782202275134","1"
"1721","GOOGL","176.3005828857422","1782202275144","1"
"1722","GOOGL","157.07879638671875","1782202275154","1"
"1723","GOOGL","161.04820251464844","1782202275164","1"
"1724","GOOGL","164.88861083984375","1782202275174","1"
"1725","GOOGL","149.76519775390625","1782202275184","1"
"1726","GOOGL","161.11285400390625","1782202275204","1"
"1727","GOOGL","165.93211364746094","1782202275214","1"
"1728","GOOGL","164.41184997558594","1782202275224","1"
"1729","GOOGL","161.89784240722656","1782202275234","1"
"1730","GOOGL","175.39181518554688","1782202275244","1"
"1731","GOOGL","174.1894989013672","1782202275254","1"
"1732","GOOGL","167.87969970703125","1782202275264","1"
"1733","GOOGL","194.3846893310547","1782202275274","1"
"1734","GOOGL","187.4210662841797","1782202275284","1"
"1735","GOOGL","190.24632263183597","1782202275294","1"
"1736","GOOGL","194.53390502929688","1782202275304","1"
"1737","GOOGL","196.95127868652344","1782202275314","1"
"1738","GOOGL","194.3946533203125","1782202275324","1"
"1739","GOOGL","182.81512451171875","1782202275334","1"
"1740","GOOGL","166.14219665527344","1782202275344","1"
"1741","GOOGL","162.10076904296875","1782202275354","1"
"1742","GOOGL","162.14059448242188","1782202275364","1"
"1743","GOOGL","156.43380737304688","1782202275374","1"
"1744","GOOGL","144.11390686035156","1782202275384","1"
"1745","GOOGL","154.7207794189453","1782202275394","1"
"1746","GOOGL","150.76686096191406","1782202275404","1"
"1747","GOOGL","165.51687622070313","1782202275414","1"
"1748","GOOGL","171.16390991210938","1782202275424","1"
"1749","GOOGL","175.58908081054688","1782202275434","1"
"1750","GOOGL","166.2956085205078","1782202275444","1"
"1751","GOOGL","176.28709411621094","1782202275454","1"
"1752","GOOGL","184.53355407714844","1782202275464","1"
"1753","GOOGL","191.35411071777344","1782202275474","1"
"1754","GOOGL","200.84703063964844","1782202275484","1"
"1755","GOOGL","201.3855133056641","1782202275494","1"
"1756","GOOGL","206.55075073242188","1782202275504","1"
"1757","GOOGL","233.5829620361328","1782202275514","1"
"1758","GOOGL","251.53782653808597","1782202275524","1"
"1759","GOOGL","244.14230346679688","1782202275534","1"
"1760","GOOGL","244.97067260742188","1782202275544","1"
"1761","GOOGL","268.7441711425781","1782202275554","1"
"1762","GOOGL","276.9980163574219","1782202275564","1"
"1763","GOOGL","292.2382202148437","1782202275574","1"
"1764","GOOGL","319.5547790527344","1782202275594","1"
"1765","GOOGL","308.887939453125","1782202275604","1"
"1766","GOOGL","313.1024475097656","1782202275614","1"
"1767","GOOGL","313.4420166015625","1782202275624","1"
"1768","GOOGL","335.53326416015625","1782202275634","1"
"1769","GOOGL","327.5036926269531","1782202275644","1"
"1770","GOOGL","308.5982971191406","1782202275654","1"
"1771","GOOGL","314.5705261230469","1782202275664","1"
"1772","GOOGL","311.354736328125","1782202275674","1"
"1773","GOOGL","300.8203125","1782202275684","1"
"1774","GOOGL","290.2666320800781","1782202275694","1"
"1775","GOOGL","295.59344482421875","1782202275704","1"
"1776","GOOGL","335.81939697265625","1782202275714","1"
"1777","GOOGL","385.4597778320313","1782202275724","1"
"1778","GOOGL","397.7524108886719","1782202275734","1"
"1779","GOOGL","389.8971252441406","1782202275744","1"
"1780","GOOGL","380.1129455566406","1782202275754","1"
"1781","GOOGL","359.67999267578125","1782202275764","1"
"1718","GS","439.7862548828125","1782202275774","1"
"1719","GS","428.1783142089844","1782202275784","1"
"1720","GS","459.7953186035156","1782202275794","1"
"1721","GS","472.1040954589844","1782202275804","1"
"1722","GS","473.0738525390625","1782202275814","1"
"1723","GS","470.7119445800781","1782202275824","1"
"1724","GS","477.5096740722656","1782202275834","1"
"1725","GS","451.1575622558594","1782202275844","1"
"1726","GS","457.8506164550781","1782202275854","1"
"1727","GS","474.3465881347656","1782202275864","1"
"1728","GS","477.7075805664063","1782202275874","1"
"1729","GS","495.0728149414063","1782202275884","1"
"1730","GS","500.0853271484375","1782202275894","1"
"1731","GS","567.8849487304688","1782202275904","1"
"1732","GS","584.79638671875","1782202275914","1"
"1733","GS","579.249267578125","1782202275924","1"
"1734","GS","568.2621459960938","1782202275934","1"
"1735","GS","559.2355346679688","1782202275944","1"
"1736","GS","588.10107421875","1782202275954","1"
"1737","GS","607.5323486328125","1782202275964","1"
"1738","GS","621.5670776367188","1782202275974","1"
"1739","GS","628.2058715820313","1782202275984","1"
"1740","GS","596.8267211914063","1782202275994","1"
"1741","GS","518.359375","1782202276014","1"
"1742","GS","559.8042602539063","1782202276024","1"
"1743","GS","454.0606689453125","1782202276034","1"
"1744","GS","504.1574401855469","1782202276044","1"
"1745","GS","516.2914428710938","1782202276054","1"
"1746","GS","535.848388671875","1782202276064","1"
"1747","GS","583.8186645507813","1782202276074","1"
"1748","GS","593.4752807617188","1782202276084","1"
"1749","GS","593.9239501953125","1782202276094","1"
"1750","GS","673.6000366210938","1782202276104","1"
"1751","GS","683.5204467773438","1782202276114","1"
"1752","GS","694.8326416015625","1782202276124","1"
"1753","GS","709.3111572265625","1782202276134","1"
"1754","GS","705.537109375","1782202276144","1"
"1755","GS","729.9948120117188","1782202276154","1"
"1756","GS","724.2112426757813","1782202276164","1"
"1757","GS","773.362548828125","1782202276174","1"
"1758","GS","792.658935546875","1782202276184","1"
"1759","GS","765.2616577148438","1782202276194","1"
"1760","GS","739.89453125","1782202276204","1"
"1761","GS","747.985595703125","1782202276214","1"
"1762","GS","774.1411743164063","1782202276224","1"
"1763","GS","762.4923095703125","1782202276234","1"
"1764","GS","807.3839721679688","1782202276244","1"
"1765","GS","881.0499267578125","1782202276254","1"
"1766","GS","883.614990234375","1782202276264","1"
"1767","GS","925.8555297851563","1782202276274","1"
"1768","GS","929.1437377929688","1782202276284","1"
"1769","GS","937.2451782226563","1782202276294","1"
"1770","GS","935.5218505859376","1782202276304","1"
"1771","GS","883.7437744140625","1782202276314","1"
"1772","GS","851.3180541992188","1782202276324","1"
"1773","GS","803.498779296875","1782202276334","1"
"1774","GS","819.0303955078125","1782202276344","1"
"1775","GS","899.7545776367188","1782202276354","1"
"1776","GS","922.8428344726563","1782202276364","1"
"1777","GS","919.6569213867188","1782202276374","1"
"1778","GS","921.8074340820313","1782202276384","1"
"1779","GS","977.8106079101563","1782202276394","1"
"1780","GS","1092.6099853515625","1782202276404","1"
"1781","GS","1096.56005859375","1782202276424","1"
"1718","JPM","190.4627685546875","1782202276434","1"
"1719","JPM","196.96267700195313","1782202276444","1"
"1720","JPM","200.3194732666016","1782202276454","1"
"1721","JPM","202.75840759277344","1782202276464","1"
"1722","JPM","193.1858673095703","1782202276474","1"
"1723","JPM","203.9344940185547","1782202276484","1"
"1724","JPM","207.694091796875","1782202276494","1"
"1725","JPM","209.005126953125","1782202276504","1"
"1726","JPM","199.7699737548828","1782202276514","1"
"1727","JPM","199.5868377685547","1782202276524","1"
"1728","JPM","204.4082794189453","1782202276534","1"
"1729","JPM","218.58831787109372","1782202276544","1"
"1730","JPM","217.6572113037109","1782202276554","1"
"1731","JPM","229.84898376464844","1782202276564","1"
"1732","JPM","242.2056121826172","1782202276574","1"
"1733","JPM","239.9166412353516","1782202276584","1"
"1734","JPM","232.71990966796875","1782202276594","1"
"1735","JPM","233.91290283203125","1782202276604","1"
"1736","JPM","234.80897521972656","1782202276614","1"
"1737","JPM","252.6597442626953","1782202276624","1"
"1738","JPM","268.8823547363281","1782202276634","1"
"1739","JPM","264.2417907714844","1782202276644","1"
"1740","JPM","252.55247497558597","1782202276654","1"
"1741","JPM","236.2031097412109","1782202276664","1"
"1742","JPM","244.8311462402344","1782202276674","1"
"1743","JPM","237.54849243164065","1782202276684","1"
"1744","JPM","229.86949157714844","1782202276694","1"
"1745","JPM","239.97299194335935","1782202276704","1"
"1746","JPM","244.49505615234372","1782202276714","1"
"1747","JPM","262.3870544433594","1782202276724","1"
"1748","JPM","260.22906494140625","1782202276734","1"
"1749","JPM","259.89556884765625","1782202276744","1"
"1750","JPM","268.7336730957031","1782202276754","1"
"1751","JPM","291.75201416015625","1782202276764","1"
"1752","JPM","279.0963134765625","1782202276774","1"
"1753","JPM","294.3344116210937","1782202276784","1"
"1754","JPM","288.6472473144531","1782202276794","1"
"1755","JPM","289.9384155273437","1782202276812","1"
"1756","JPM","299.4598083496094","1782202276824","1"
"1757","JPM","304.75274658203125","1782202276834","1"
"1758","JPM","308.9515991210937","1782202276844","1"
"1759","JPM","302.6093444824219","1782202276854","1"
"1760","JPM","299.4696350097656","1782202276864","1"
"1761","JPM","294.25","1782202276874","1"
"1762","JPM","308.7005615234375","1782202276884","1"
"1763","JPM","295.5277099609375","1782202276894","1"
"1764","JPM","305.96697998046875","1782202276904","1"
"1765","JPM","311.9690246582031","1782202276914","1"
"1766","JPM","326.0233764648437","1782202276924","1"
"1767","JPM","327.5138854980469","1782202276934","1"
"1768","JPM","300.50213623046875","1782202276944","1"
"1769","JPM","304.8598327636719","1782202276954","1"
"1770","JPM","315.654541015625","1782202276964","1"
"1771","JPM","295.7862243652344","1782202276974","1"
"1772","JPM","292.0553283691406","1782202276984","1"
"1773","JPM","285.1009216308594","1782202276994","1"
"1774","JPM","281.3998718261719","1782202277004","1"
"1775","JPM","307.9700012207031","1782202277014","1"
"1776","JPM","313.0199890136719","1782202277024","1"
"1777","JPM","309.3999938964844","1782202277034","1"
"1778","JPM","302.1000061035156","1782202277044","1"
"1779","JPM","295.70001220703125","1782202277054","1"
"1780","JPM","312.70001220703125","1782202277064","1"
"1781","JPM","325.2200012207031","1782202277074","1"
"1718","MSFT","438.8038940429688","1782202277084","1"
"1719","MSFT","453.64068603515625","1782202277094","1"
"1720","MSFT","447.6646118164063","1782202277104","1"
"1721","MSFT","436.0865478515625","1782202277114","1"
"1722","MSFT","411.8770446777344","1782202277124","1"
"1723","MSFT","407.6041870117188","1782202277134","1"
"1724","MSFT","418.33013916015625","1782202277144","1"
"1725","MSFT","402.79583740234375","1782202277154","1"
"1726","MSFT","429.1892700195313","1782202277164","1"
"1727","MSFT","422.1569213867188","1782202277174","1"
"1728","MSFT","410.36077880859375","1782202277184","1"
"1729","MSFT","422.2851257324219","1782202277194","1"
"1730","MSFT","405.8237609863281","1782202277214","1"
"1731","MSFT","409.3152770996094","1782202277224","1"
"1732","MSFT","422.9722900390625","1782202277234","1"
"1733","MSFT","425.92724609375","1782202277244","1"
"1734","MSFT","446.2955932617188","1782202277254","1"
"1735","MSFT","432.9736633300781","1782202277264","1"
"1736","MSFT","419.6022644042969","1782202277274","1"
"1737","MSFT","423.476318359375","1782202277284","1"
"1738","MSFT","410.1247253417969","1782202277294","1"
"1739","MSFT","404.2444763183594","1782202277304","1"
"1740","MSFT","384.7052307128906","1782202277314","1"
"1741","MSFT","389.478271484375","1782202277324","1"
"1742","MSFT","391.3102416992188","1782202277334","1"
"1743","MSFT","369.47503662109375","1782202277344","1"
"1744","MSFT","386.6857299804688","1782202277354","1"
"1745","MSFT","390.2012023925781","1782202277364","1"
"1746","MSFT","431.0393981933594","1782202277374","1"
"1747","MSFT","455.23382568359375","1782202277384","1"
"1748","MSFT","459.30126953125","1782202277394","1"
"1749","MSFT","475.0752868652344","1782202277404","1"
"1750","MSFT","486.2261962890625","1782202277414","1"
"1751","MSFT","494.8870544433594","1782202277424","1"
"1752","MSFT","501.61334228515625","1782202277434","1"
"1753","MSFT","508.5082702636719","1782202277444","1"
"1754","MSFT","517.9031982421875","1782202277454","1"
"1755","MSFT","516.0480346679688","1782202277464","1"
"1756","MSFT","503.5509033203125","1782202277474","1"
"1757","MSFT","495.0646362304688","1782202277484","1"
"1758","MSFT","511.21240234375","1782202277494","1"
"1759","MSFT","514.0940551757813","1782202277504","1"
"1760","MSFT","510.3379211425781","1782202277514","1"
"1761","MSFT","522.451171875","1782202277524","1"
"1762","MSFT","507.9232177734375","1782202277534","1"
"1763","MSFT","471.89849853515625","1782202277544","1"
"1764","MSFT","487.82757568359375","1782202277554","1"
"1765","MSFT","481.3265075683594","1782202277564","1"
"1766","MSFT","484.6915283203125","1782202277582","1"
"1767","MSFT","481.4758605957031","1782202277594","1"
"1768","MSFT","468.5832824707031","1782202277604","1"
"1769","MSFT","431.57806396484375","1782202277614","1"
"1770","MSFT","391.9246520996094","1782202277624","1"
"1771","MSFT","399.7342224121094","1782202277634","1"
"1772","MSFT","404.32427978515625","1782202277644","1"
"1773","MSFT","399.0856323242188","1782202277654","1"
"1774","MSFT","365.1790771484375","1782202277664","1"
"1775","MSFT","371.48541259765625","1782202277674","1"
"1776","MSFT","423.2433166503906","1782202277684","1"
"1777","MSFT","406.8987121582031","1782202277694","1"
"1778","MSFT","411.7681579589844","1782202277704","1"
"1779","MSFT","426.989990234375","1782202277714","1"
"1780","MSFT","403.4100036621094","1782202277724","1"
"1781","MSFT","379.3999938964844","1782202277734","1"
